	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_08626	571.5899028180918	558.4035234671271	480.03683261062133	623.0183002748865	586.6338472440605	558.2891724144148	514.3755958152467	605.4635025968416	651.1776879700043	704.1312321654482	716.6351181450591	678.423290751539	674.4708977259751	706.9670875389214	530.7012956751684	525.3687285316535	476.32253030707983	610.3535415144069	557.4086290402288	628.2610645807868	559.7234540168811	600.5372734735696	643.4821067516909	603.8253460698752	683.7565542836402	714.722914643765	699.4906376302373	628.5717010599112
MED134_08631	68.17127281316691	70.10793136041023	122.64677316699941	69.78477587424504	80.34003592748115	94.42668718614176	80.59341132589118	111.20758210962398	134.36999910492153	164.42017253706277	196.36611994370264	229.54171491593425	204.70917394174555	225.8102422462593	40.58304025751288	70.99577412589912	116.83382818852901	87.6704813392787	102.93057070345135	136.68275069123987	96.10101066647145	113.89500014153906	129.27526582417778	164.2326266997869	210.62143859629987	235.7518867705553	221.84492714486493	205.3214152459309
MED134_08636	346.10030812838585	300.1111447708789	329.6956267930092	321.1781251079712	335.0027913202516	315.67461847629875	288.0029257675229	447.5761946634249	483.7319967777175	521.2783048596564	568.8544299400046	589.4404531174608	477.40012579698123	531.6544944025851	329.3469805513545	310.3529554646447	327.39149657225164	340.66244177548293	338.8791097005937	438.8235680087175	301.28965506245106	452.7561575874404	492.9825435533944	490.7310222945728	641.0217696409127	613.3816058509923	460.66778238755114	495.2928876546578
MED134_08641	259.57523109628943	199.25412070853434	196.49859356863348	225.32915583491172	253.90483052553006	210.90924291211226	194.37234496244346	312.3422830856723	304.9165364303989	293.4494559181658	328.9638607304297	313.4236255518806	292.5507970883901	304.8914663240632	204.47608745131487	223.12957582425435	232.38376815520604	273.03092759946793	215.36242485645204	229.00355598269135	219.47392976531995	279.56045489286856	292.316459288999	264.5423747439681	374.69248677820013	386.16372403140736	302.20712014121904	285.7689873013541
MED134_08646	3529.1743540970256	3152.396983802306	3018.693158916792	3744.8360451070776	3859.353423988057	3562.71201507421	3540.1841122123087	5367.482003179937	5177.3794270503995	5083.016455024712	5553.922165624208	5529.40486597495	4977.182751509007	5902.50823086741	3273.1782853847885	3298.2608208203415	3350.9482590336343	3907.5985968364216	3548.729368406684	3752.7807865226387	3541.4521092901036	5595.915502821898	5414.125311979744	5170.869168787302	6331.616217512681	6956.280785659688	6069.043364034519	5995.145183175046
MED134_08651	140.2755036732473	145.13571755312995	104.1838180665909	243.82632534374775	237.9884083134819	231.5866196682017	196.74273941320496	376.1836728152712	371.0679206051295	429.11453101601137	898.8304871649894	817.2818590340178	591.9761559882567	702.203158377608	127.9926654275406	139.9630975624868	143.79548084742032	190.37018805100516	212.19533037326892	227.80458448539977	162.33278828795855	337.91987645299605	373.3546856265433	321.58125108281627	913.4560217383006	800.0629641534682	674.5896764200994	683.2040074557583
MED134_08656	194.02593031439815	178.344737671219	118.6904256454833	233.73696015710993	241.77803264968384	265.3596683698144	196.74273941320496	419.4310658579028	355.563689939177	464.5054201719711	984.8671892021788	970.309668977974	722.5928304063108	649.7999376031596	146.72329939254655	127.7923934266184	121.96938107593688	203.72949949318095	191.60921623257866	202.62618304227664	172.7220867383879	374.629835176302	323.1881645604445	345.18354474027063	875.2999640215795	903.5377741839835	693.8313282642969	681.4029424097414
MED134_08661	149.45240578271208	150.05557238543946	209.68641864035382	221.1252536738126	209.94518822558754	225.38340664137488	239.40983952691207	234.7715622314284	237.73153687793808	258.7958769529553	276.32964301356094	291.3196085599758	219.98597796724894	245.81874472377592	159.21038870255052	178.5036606594035	263.19708547965325	210.40915521426885	205.8611414069027	224.20766999352506	203.88998208967593	247.556901134089	209.3487513719894	254.70808572002878	321.2740059747907	339.22669680107055	267.11940207238837	228.73526084415107
MED134_08681	1619.0677293127142	1554.674127009799	1539.0191858697667	1381.402250137164	1401.4030795274778	1399.858406387255	1394.977134273146	1445.0121008688795	1374.7084523811202	1409.7370847123948	1183.2577021349916	1151.1091925784258	1252.6979300912787	1288.166445219167	1512.4986926742297	1415.8585811393593	1450.793690692723	1465.349473813658	1349.1822498360084	1427.9750532742692	1268.793073258684	1431.688390208933	1415.274738537827	1427.9387662759914	1196.5739699963704	1059.283364539192	1159.0265581446004	1120.2624586225352
MED134_08686	920.3121829777533	1049.1590429899989	1419.0099777171115	987.0762274260685	1024.7144205090049	1042.8290343987774	1060.7515167157737	926.7298509135331	1159.7164538132458	1418.5848070013847	1298.648102514281	1305.2705418553003	1581.1492166396017	1460.620680858715	928.7272674315446	1032.4814008595042	1233.8165811997405	955.1907681155698	1377.6861001846564	1179.7879533349126	1061.007104250097	1009.994505387367	1097.8750187157784	1334.5130205485677	1246.1768450281077	1471.0491034235104	1445.3876120611862	1337.5909741752457
MED134_08706	828.5431618831055	927.3926358903389	842.7020220829314	993.802470883827	1038.3570681193319	993.8925760760322	1072.6034889695813	980.2742422996484	1095.6323003939756	1330.8448943022345	1116.4527334943507	1125.0377879213074	1196.9375953981912	1061.403417140645	739.8600416177347	791.0957688314472	831.9595677600747	894.2389096606427	1136.9869194627395	955.5802833413875	1027.2418842862016	1018.4660343235145	986.9298278965215	1055.2192122686906	992.0575006347458	1016.6133397843404	1135.2574588076507	958.7669594963498
MED134_08711	1539.097582358807	1555.9040907178762	1755.2995170459808	1177.0926051077479	1139.919000329544	1224.1007039604947	1156.7524919716147	1098.3464899715948	1067.7246851952611	1165.6874115744226	1097.2210000978025	1161.3110465746895	1076.2508435967145	1061.403417140645	1599.9083178442575	1578.1346362842717	1914.277338781283	1197.3282880050062	1127.48563601319	1105.4517205028346	1142.8228295472281	1119.1831005643796	1121.0287976693626	1126.0260932410538	1077.5270699202008	1100.8866386751724	1153.36724877866	1133.4702689599928
MED134_08716	1373.913344388441	1553.4441633017216	1607.5958762427128	1732.0076903728288	1609.074493151344	2026.3829220967648	1728.0175546051375	1344.7879836589714	1418.1202982457871	1820.418860959677	2069.941831365319	2162.2262775414547	2632.9571737955107	2358.144934850176	1471.915652416717	1472.6552004400787	1567.627518881252	1664.904188481159	1971.5163157814911	1881.1862792504855	1610.3412598165487	1254.7275635427402	1361.2492543127973	1424.0050506664156	2206.1832571808077	2215.641035395671	2606.677893952163	2598.336506387102
MED134_08721	5999.072007558689	5930.885000349091	6938.114770232085	9600.030975085903	8968.524954055514	10309.050804694323	9340.539333225712	7647.237436427229	7555.72841120751	8181.193876552684	10417.526321961792	10430.82894151322	9377.66615105526	10261.50341346925	5943.854511561885	6428.160234427837	6231.9934288694485	8989.146686654041	9108.563733634648	9787.20433239115	8701.037452234577	6247.2819499123525	6487.881810952206	6543.735916529234	13391.2500162604	13132.766868924464	11534.804349659787	9687.928882525108
MED134_08726	912.4462668839263	1017.179986579987	1101.1833934886506	1712.669740431773	1514.3338847462956	1706.5728282692482	1604.7570431655392	1656.4438001884114	1822.263910938282	1731.9416380697778	2349.3080638625456	2431.4418691095257	2494.702097364705	2109.467832629612	941.2143567415486	1079.1357667136665	1079.7499945775044	1562.2044817694327	1496.4521433040234	1613.8156353544637	1728.5195296901825	1684.8929773004538	1715.3091241446873	1741.6525861396563	1807.0708934639063	2117.4999784595125	2168.6473490283734	2109.047168885834
MED134_08736	4286.924271135688	3939.573756971824	3453.8913862835643	4689.873250922155	5253.177254843131	4975.666093406988	5176.941480463128	5768.37847201957	5758.271269334753	6161.701264090733	4987.092128673315	5757.813041557965	4858.023680110081	4605.766713157879	3827.292873516214	4174.551518602868	4018.570134396657	4572.224341084668	4611.28956751462	4530.913288264873	4566.096668963698	6187.039966366415	5549.189022542318	5512.118997917997	4761.87600304678	4912.3865999022955	5138.652904273912	5004.5594078657305
MED134_08751	237.28846883044636	226.31332228623654	284.8570215491599	302.68095559913513	312.2650453030399	361.8540932315652	293.9289118944267	270.46782315550524	254.26938292162075	314.09414125914236	175.10999355804412	177.39890560169732	160.40644226778568	177.2181648008617	276.2768509838376	261.67013892117103	259.34542081409734	268.856142773788	288.20559796966376	294.94698833372814	302.5883173687547	243.7917771624679	236.36149348450417	232.0892209649683	221.30513475698174	197.34886449118883	196.94396593472703	189.71218484711744
MED134_08756	5371.10970606817	5452.429117906992	5072.037522583653	7928.559475832902	6649.274860299925	8533.553387238111	7253.407019330207	6727.372251076018	6432.188495614821	6907.121866938135	4244.139901669821	4466.711741364143	5542.424500452633	4101.743007890912	5628.555506484286	5537.67038182013	5240.8317215997295	7216.53304967034	6753.828985388	6772.989988200123	6640.060372130656	5829.353189062408	5913.861041061267	5725.523069737481	3555.381458044062	3748.5616747137165	4153.933074600277	4691.174089858783
MED134_08771	5022.387425908509	4911.245086352948	5454.484449663544	6712.790970843042	5985.332676597346	6530.604825464914	6420.213369887538	5357.8714713926865	6249.238573756581	5610.193241410361	4533.628099112599	4757.46458025766	5430.903831066458	5112.648775921634	9271.663812677942	9091.51598949371	8920.455365427468	7569.719845922863	7798.970164838429	7443.215055186115	8429.617030217112	6479.778355159957	6867.989682106878	6198.552371788963	5193.802576400061	5588.706492266693	5626.485371617977	6202.267663466994
MED134_08786	2268.005807053438	2018.3704449549682	2007.1869759158399	2244.883754026919	2278.322150924607	2421.3208181380733	2333.653336774702	3357.507926531919	3616.6202066778496	3342.9644048566934	3431.3461165420204	3802.457692274081	2356.4470209338992	3162.2961772798926	2013.5431512381388	2014.2515344862234	2059.3567078505553	2338.714459345901	2597.017476210157	2436.310082496486	2273.9576983377233	4077.629261265679	4048.0523537182835	4234.644853708278	3994.939242940688	4375.811038610036	3042.4447151295763	3455.6434682911645
MED134_08791	840.342036023846	686.3197491071738	797.8634168390822	820.6017018465442	788.2418619300038	816.7563818655327	936.3058080507947	1136.7886171206007	1301.3217605622785	1180.4336153894058	1492.9898294688733	1533.111947771857	927.3020043480562	1251.9605835931843	769.5168787289941	860.063092268035	828.1079030945189	971.8899074182895	992.8841204779076	1116.242463978459	896.0769913495312	1398.7435554572482	1474.1239267115197	1646.2599826074447	1849.0425569522993	1744.1372618545608	1154.499110651848	1027.8077862603325
MED134_08796	2226.0542545530275	2232.384130160431	2094.2266213891944	2090.1801544984723	2291.964798534934	2082.9010852300758	2230.5411781665766	2783.6218855217608	2936.5012881314005	2985.3689623433506	3740.066047381347	3600.6876910146425	2548.1709114539667	2568.7106037802323	2313.233294678234	2010.1946331076006	2154.364436267601	2103.2565951775528	2194.796476845901	2102.9960062494274	2051.886443959796	3324.604466941454	3487.537954883602	3391.8462843566767	3479.06934261062	3990.7140651974996	2698.3587056803976	2467.4591130432045
MED134_08801	703.9994903975122	656.8006201133169	1413.7348476884233	850.0290169742378	1005.7662988279951	1200.6663436369267	1495.71889843051	1013.9111035550285	1365.4059139815488	962.9271091184035	1807.7829392755307	3101.363614864178	1520.0420005375881	1664.5168489629323	547.8710434764238	705.9008398803683	831.9595677600747	1484.553484011786	1157.5730336034298	2459.090540945026	2596.025950301033	1253.7862825498348	2103.1349216172207	3409.5480045997674	1343.8563527829133	1807.075548367967	3850.5940925858695	1488.8804380406684
MED134_08806	846.8969661020351	854.8247771137738	917.8726249917376	802.9453127699279	832.2015042299463	822.27034900049	824.897268865004	913.6869863451204	1000.5396856428004	1097.1175638347506	1208.562614498871	1267.8637438689998	1098.4022094336945	1096.6564929343647	802.2954881677545	801.2380222780042	925.6834079552683	775.6750206113325	772.7710538966809	929.2029104009728	697.3816584850699	1023.1724392880409	1006.2246436911748	1087.6723660476905	1170.6278507490001	1179.8261844716478	1093.3785694996914	1122.063523668552
MED134_08811	1107.7831832139623	1104.5074098534806	998.3183579292318	1203.997578938782	1237.691308203554	1127.606279098744	1232.6051143959828	1343.415050546507	1438.7926058003904	1476.8323120705684	1700.4901108526826	1754.152117690905	1691.9060458245015	1670.2335639565085	1061.4025913503367	1038.5667529274385	996.2972601571265	1157.2503536784786	1238.3339429245993	1194.1756113024114	1301.2596309162757	1522.9926465207454	1439.3932582811437	1530.2153721249604	1688.787114542071	1943.6196275834923	1738.5398372169007	1628.1628015993117
MED134_08816	1587.6040649374065	1698.5798808548514	1702.5482167590994	1691.6502296262775	1790.218536421797	1754.130794808254	1581.0530986579242	1968.7860832740837	1816.062218671901	1743.7386011217643	2175.2102667990566	2203.0336935265095	2212.081222892892	2259.0552082948557	1549.9599606042416	1576.1061855949604	1643.376923970518	1637.3506086316715	1605.7169029738411	1528.6886590467616	1462.2937568979305	2029.4018207037868	1892.8214294554987	1914.7360729609884	2009.2979993625274	2139.9017414558098	2211.658100209521	2223.714976815579
MED134_08821	2295.5365133818323	2130.2971423900094	2452.9354633399885	2692.1789439678632	2650.4632607396375	2725.278256452588	2691.5828988396897	2626.421044144576	2974.745057107417	2489.1592039691654	2885.772205976785	2946.0687262543856	2807.1127396862494	3436.6984969715495	2132.1704996831763	2279.9785747860174	2198.0166358105675	2837.1837675320858	2787.043145201144	3152.096066379558	2951.859422228238	2799.369672900307	2960.7894836895643	3034.8615927876785	3009.7498326949517	3135.1800688627245	2988.1153452165477	2963.352355713201
MED134_08846	241.22142687735985	286.5815439820278	271.6691964774396	233.73696015710993	262.9999289324147	280.5230779909467	260.74338958376563	201.82116753228055	274.94169047622404	249.2108444732162	418.0371522512845	438.679721839341	450.66571875235024	464.9594861441963	260.6679893463327	310.3529554646447	269.6165265889131	265.51631491324406	269.2030310705651	296.1459598310197	277.913733548985	222.14231432564642	270.12742112514763	296.01209962057396	367.8243963891904	363.76196103511023	364.45952316656377	399.83644021576015
MED134_08851	844.2749940707595	744.1280433868104	779.4004617386737	818.0793605498848	870.0977475919657	900.1551347817601	877.045946781757	986.4524413057386	977.8001473327366	1124.3980408924697	1835.11224462852	1666.869589056204	1799.6075142043003	1644.5083464854156	736.7382692902337	714.014642637614	717.6935160152497	848.3162765781633	769.6039594134977	791.3211882124414	829.8452137280441	1023.1724392880409	963.7760489429373	905.7380191048127	1533.8735202121838	1554.255651695471	1659.3095060937346	1524.9017389610071
