index	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_09741	1097.6917368683833	1038.897608237571	1568.2919923400352	1079.1101369515702	1019.2630246284248	1187.8631624510206	1086.7330990605806	1282.2529270814944	1234.04762813599	1112.3302908180501	1061.2561508217238	1180.0949912679384	1270.7301753237107	994.050337754836	1124.9233603647149	1498.899424096148	1084.017356014328	1511.26780542731	1403.9386777461089	1119.1396112406212	1224.7853608613934	1464.9469141849183	1111.1283647946393	1138.0026571482927	1191.9710008699783	1243.8020657788725
MED134_09746	826.2625073882012	865.7480068646424	1014.5428299303869	1070.626566692517	1026.1499369569951	1104.2948997660242	1060.396455078245	1392.4871608776327	1260.7297390146061	1359.2917091765703	1275.9741147756172	1522.2617090969152	1681.0996083347086	905.2675324689177	954.2311502910927	874.2502249257948	1061.2580491617723	1140.3529905924897	1283.8993112473709	1257.844520613398	1302.4262712171078	1303.8225234884665	1379.3575991820169	1491.7913060956862	1606.9534974691558	1437.2162626105155
MED134_09751	922.061058969442	983.2423792248438	733.0204739811172	880.5945928897247	906.0115774474887	801.0614894518943	860.7924164752814	718.602410878599	959.0736521369196	847.2985247747602	857.189991868154	966.4308852458438	772.6265876689822	971.8546364333564	777.3693422630022	841.9184858383023	797.4186771302911	669.8073355269571	733.2839562205512	834.1295234883409	780.291149074929	719.6230455645212	668.3253549540245	709.6769337935847	838.7944080196144	900.417476327002
MED134_09756	800.9823340542628	881.8261841349857	774.1864788604915	729.5870422785773	782.8123680141731	734.2068793038972	740.8913793978065	720.6823020822998	873.8391312746741	948.6932534504127	932.3132481862265	967.1912557299082	954.6985430048962	707.0916278128499	728.012558627256	772.0819294093187	681.0933309950055	762.235946343401	662.8260671886833	760.9769342985888	787.0847287310539	856.0351063995541	867.6241715658749	833.5554518226423	971.2356303385008	948.0271247778679
MED134_09761	166.31692982854292	137.2828982313933	261.60332133021757	154.40097871476868	183.650995428545	182.65634558292078	139.30698527498515	194.4698275460174	182.32775767054267	300.16855320812004	295.44743343003086	450.8996970501852	510.3675017447123	123.6617645053863	199.48366719447412	152.60580849296417	165.21570900373897	237.67357067085572	224.42142432372742	143.45507750198118	190.2202303715001	207.5835708359196	365.63091167888336	377.93446178356584	428.2266188310663	355.8821221702229
MED134_09766	13732.456262083133	11432.820822081077	11088.262604605668	11272.968160229926	10404.594103508027	12846.829639332094	9516.538382143388	14143.260185164901	9941.309811524345	11827.042559681813	12547.82629038131	12571.965583520678	15778.940543774599	11774.819551044924	13682.111730359136	10209.069934266603	12190.559100061597	15044.25687483755	14805.290126751948	11890.620861025141	13010.675552858827	11967.687105287992	15704.896597748104	12524.328136327611	13096.229533632557	12938.517087128454
MED134_09771	1578.0150302132154	1622.6591214377297	1167.255428676453	1491.411651541557	1692.650007866423	1526.9115424872919	1626.6343006984582	1745.0287199049048	1978.1820537507251	1649.421180337596	1671.2121424192069	1806.6402701369984	1666.0055602239593	1586.9926444857908	1408.7248662702552	1416.1301720321676	1446.4803910735513	1409.2362220585082	1526.5875956904715	1699.6101566294326	1560.582298149858	1579.6121247419023	1481.2547385023615	1776.2919703827592	1827.6888680006332	1670.5035400197585
MED134_09781	3529.910518680995	3485.2541190636603	3386.2358852388566	6483.144391968474	5618.955247632524	6606.668081411003	6293.07177262122	6188.716276611495	5781.865193446762	4444.301622248653	4846.57127514728	4830.63368526109	4302.7470895704855	3624.240944350168	3494.048974880531	3400.005682440702	5608.061795927935	5333.250881265717	6355.562545819048	5389.540759395623	5175.737186587806	5426.827637567612	4102.109101315341	4499.5197311232305	4664.138379330118	4356.282833254233
MED134_09786	1162.887973361172	1069.8171799113081	1347.854675889192	2064.901001053555	1704.1281950807072	2089.2065671249106	1695.2481889682272	1855.262953701043	1446.7633454182899	1439.604365553325	1296.1564821446516	1604.3817213758698	1617.8932818709457	1093.9309937014941	1268.8806459689745	1192.3945375467201	1985.9602572082092	2315.5167566872765	2160.7085969772825	1480.1523890601766	1675.1026409245364	1703.1737740489973	1502.982804975082	1431.951682979955	1446.9203538338347	1427.6943329203423
MED134_09791	168.97800070579962	174.38638423987797	922.9152706827472	269.77753423789255	250.22448127139256	260.2554466475603	264.75257898032004	243.34727083298435	292.7620499181478	294.14510397986345	281.9925218506746	291.982265880727	247.16503781352057	160.12613096210276	141.90075295277023	1038.4954594902563	231.8077549797358	236.47319910181102	241.3835087202882	185.2565570389823	218.36506037544655	249.1002850031035	331.9149464625929	288.6999360846683	258.2603835218286	315.4139209869868
MED134_09796	251.4711979007569	309.19571673737227	339.95152416515583	503.92407338776155	433.87547669993756	490.66508519333615	261.98030066638995	287.0249861106995	290.53854067826313	527.0518074724515	510.16539738392424	679.7712127535676	575.4605842223189	301.22737507722303	320.81909363235013	248.3077561919417	429.8980183260555	387.7200168014465	532.3484949074465	272.6596506163483	292.1239252133752	282.7090536146333	328.9179717767004	420.9769977089164	456.9222170001583	477.8818463255668
MED134_09801	469.67900983580523	468.74070657385636	544.4536129207573	828.8448143095001	699.4042075903756	845.2332854425354	482.37642662382916	460.6959016197097	611.4650409682833	1044.0645328978087	911.0096381855791	1221.1549974074155	775.4567216897477	470.86594946281707	555.2638159021444	431.9520342088986	719.0255090825987	588.1820688319157	994.2391007830249	396.16402197566987	434.7890979920002	431.9715259776041	508.7364529302496	684.4813030080136	799.0620413239484	758.18365158004
MED134_09806	553.5027424693909	560.2626387281185	560.388840615999	448.7808667039156	465.2491884189807	430.9734689897673	400.5942163628926	410.7785127308924	449.1488664567027	518.0166336300666	505.6804268574722	464.5863657633443	440.55752923249656	516.8427593430248	481.2286404485252	549.639564487371	505.7623745012417	462.14305408221946	493.2052232230754	420.86489624753415	413.43784764417876	455.69536264456633	342.4043578632166	402.0802746197381	374.1464530508543	389.8039966914648
MED134_09811	13821.60213647123	13463.618289612139	10205.185403161026	10186.222810045207	10249.255969874715	9399.041887413956	10296.241657936214	10592.88590044777	9178.646142243904	5222.330480898463	5029.894445416009	5130.2196559824615	5029.148154900298	12356.664007115138	12699.089122947193	11998.955010150183	10194.483595363363	9594.569951374495	8431.460720813528	10845.583872600113	10764.912220819791	9851.32317595607	4625.08118400358	4642.294972241467	4633.235427455712	4776.437980833125
MED134_09816	2750.2167516447857	3111.7456932449145	3286.6407121435964	3048.146794077824	3292.7093055376213	3279.457394224074	3019.7041534483096	2939.926216430969	4320.278453095908	3798.7886466204886	4002.2755735426763	5064.067423868859	3812.190525971132	2379.696263110062	2772.2060142077435	3014.6113525177925	3006.757316409882	3201.390974642284	3371.5404677471606	2852.0009447744865	2951.325104896591	3530.8976905995464	2762.4614167213995	3144.204758449388	3964.407254745335	3498.1189199273745
MED134_09821	21968.47062719258	26036.752915020646	26205.48194482494	35395.15183482187	24619.18114967741	29079.367749730616	33136.349616827436	34836.09777078337	34721.57912029233	33224.34203485864	30085.182291440564	38308.98572813226	34839.89317363026	24401.002788492315	26521.04507360761	23494.828160098983	29753.157554617213	30148.532328127338	34391.27850188842	25245.24353947116	28820.305924041157	31717.78113053406	25862.393051909214	24453.409495346106	28015.73322785512	29942.303031355223
MED134_09826	3793.356535529407	3726.4267781188105	3637.215721438913	4451.329314925227	4085.469435804174	4325.254510110601	3478.5162144037336	3565.973468744886	4179.456201236545	5074.755974806177	5491.285788324767	5677.686404508824	4357.463013971952	3700.3404917380976	3915.638168435863	3640.5538212516453	4158.209655691043	3622.721395376983	4408.837167382994	3571.1763995360743	3470.5486929004305	3300.5787762911214	3900.562553689071	4262.260874559103	4458.854484735844	5053.764183059419
MED134_09831	1180.1849340633405	1245.4403470181355	1157.959879187562	1280.1707520911316	1208.2705074236355	1141.303701812237	1111.683603885951	967.1494097208353	1128.0603543681543	1228.783642564344	1249.0642916169047	1562.561344752328	1094.3184880293277	1233.446830579366	1147.5452195310986	1226.019546197712	1112.6772239027318	1011.913232704704	1298.2518441983068	1022.236181404846	978.2754704820005	1018.1479902904628	1138.850380639145	1088.6612135265493	1156.653341584942	1327.1189505678879
MED134_09836	1064.4283509026748	1233.0725183486406	1253.571245359012	1281.019109117037	1196.7923202093516	1086.3874149049536	1074.2578466478953	962.9896273134337	1128.8015241147825	1335.197912263544	1326.9906545140095	1568.6443086248432	1316.9556976628805	1211.2511292578863	1213.35426437876	1250.5916679042064	1120.2636595202505	1190.768596492368	1247.3655910086245	1015.5859460239594	1057.8574035966076	1055.7107316798197	1254.9831497174787	1288.1266239123202	1414.9137251067705	1491.9673583290112
MED134_09841	472.3400807130619	620.8649992086436	739.6601521874679	637.1161264548972	560.9007485380146	533.6430488599058	486.53484409472424	484.61465046226795	631.4766241272454	879.423587325462	845.4169442362173	1126.8690573834308	894.3223505618988	524.7697955292675	532.6419567357608	654.3943991308464	531.8934305171392	631.3954453175259	678.4833758624318	466.46651028789904	510.48898558882166	561.4641344514397	715.5277062568312	888.1459851913796	890.6672200945115	852.2127072705002
MED134_09846	3146.716312356032	3255.2125058110555	3285.312776502326	4064.4785111124	3721.228294870893	3717.5938571582697	4017.031276884646	3898.7560613370015	4111.268584546749	4170.234682362979	3876.1357774862113	4711.255519262981	3847.09551222724	3112.1544067188884	3123.873097612435	3206.0152479157473	3735.8980729825057	3626.322510084117	3744.706324471498	3678.5301992561	3675.3265939636267	3703.8839996294796	3160.309806273627	3377.2643432159202	3758.019683298404	3712.957458561907
MED134_09851	1170.8711859929422	1195.969032340156	1094.2189684065952	1348.8876711894627	1256.4788937236287	1276.2067544323027	1508.812472356431	1380.0078136554282	1363.752333795929	1187.6234061712576	1142.5462416136677	1243.9661119293473	1116.01618218853	1212.8365364951349	985.079140063434	1070.8271985777487	1284.6364312331539	1291.599808292125	1336.0903401598655	1336.6973115581955	1274.2814412131613	1257.3633433489986	1064.6752571633058	1036.1703160566096	1086.018023014869	1228.924050637977
MED134_09856	11276.28784237521	12516.24261352883	12226.303449174178	14676.576548162078	13900.084716497999	13682.512266182059	13471.88646654309	12197.521964102878	13012.717241551698	9843.319947175976	10129.866555307832	11007.883497800221	9898.865426630806	11674.938895098265	10864.661997818626	11550.190471615788	14180.734043723982	13007.22632216865	13319.15057846866	11948.572912201438	11727.659509230649	11865.872306258947	10768.879290083178	10978.996114812588	11286.199495274443	10956.170349755523
MED134_09861	15106.899370186211	15181.509691804979	15494.353062339993	20768.6283511882	20050.0974259114	20437.21555577791	20746.344762295546	20080.30962612861	21092.208649545948	13861.96449062783	13695.978745153043	15077.386328512854	13771.432145044935	14712.579161666472	14702.151925497892	15251.52796235192	20205.20686132461	19596.06586465515	19768.6569763302	18092.440370514763	18472.71359638333	19808.415123719013	10968.178106695028	12286.019461814085	12895.360346448913	12538.59604014118
MED134_09866	2229.9773951411034	2097.5837423463336	2078.219278587769	2084.4132126493773	2126.525484566361	2079.6559085323397	1936.4364022801417	1983.1762627286373	1792.8896170936696	1970.671805844614	1989.6450497973046	1897.1243577406613	2079.2051272557223	2248.107462418433	2311.5427002741126	2055.0053364010178	2287.7318073272836	2143.8636223138806	2055.021763429481	1990.3204461367586	1972.0791230351438	1850.4592600230546	1996.7343844758693	2027.1984602890711	1983.307304225325	1872.249425330303
MED134_09871	1951.8954884677798	1776.0201969394664	1082.267547635164	1633.0872748677457	1698.006495233089	1646.2947748944296	1496.3372199437458	1747.1086111086056	1437.8693084587512	1208.7054784701556	1355.5823416201415	1234.8416661205747	1374.5017560851124	1832.7307662593148	1729.5439599026054	1366.985928619179	1733.0790699575882	1740.5387751148526	1966.2970142782397	1516.2536668421321	1560.582298149858	1512.3945875188426	1551.683643620835	1652.4134523537016	1421.5357862227147	1416.3870414132616
MED134_09876	4769.969547482611	4511.7838986317365	4552.163378274039	4061.9334400346843	3931.6617271327673	3975.4616391576874	3292.0804977919374	3598.211782402247	3478.309620926247	2945.466672617472	2846.2744203496522	3193.5560330704516	2966.9238317691684	4434.384042584173	4612.802737290778	4381.597281136971	3848.8516699544493	4082.463706321113	4160.929780048644	3404.9205150139105	3421.0526125486626	3504.208374349214	2680.793856530829	2762.0710248682267	2904.877476194243	2765.525454389675
MED134_09886	1188.1681466951106	1236.782866949489	1261.5388592066329	783.0335349106126	814.1860797332162	810.6121480444654	761.6834667522819	719.6423564804494	772.2988759866075	547.1299715666402	547.166404227154	679.0108422695032	587.7244983123027	1078.0769213290087	1034.4359236991802	1352.7599634206824	820.177983982847	925.4864797334837	909.4286788002211	692.5745132380415	703.6207500986611	750.2663345926808	537.9569561177013	605.7449568031041	619.1627143407943	633.2083243965169
MED134_09891	5914.230024702986	6099.81309979488	4103.321131524733	6114.957442725565	6425.4892025562185	5997.813596134601	6089.30931654736	5772.738035871351	5310.481234591212	6920.943163266821	6864.24739073491	6961.952152093585	6332.896560466273	5839.054854786381	5830.270066972516	5386.467731976236	5723.5442047723855	4831.495565405022	5525.725186110381	5691.651452413041	5201.94099383286	5400.138321317279	6636.800441908912	6522.518919614707	6776.575875316358	6432.063505711988
MED134_09896	1430.325596525469	1627.6062529055278	1443.4660420606422	1519.4074333964327	1491.399125375976	1720.312378986855	1501.881776571606	1518.3205787015263	1623.1617451158068	1811.0504012958145	1926.8554624269755	1915.3732493582065	1893.3596598921213	1653.5797484502295	1671.9610456609016	1343.7070764761845	1512.2294997587128	1525.6722642558466	1533.1114743045332	1571.3556171409064	1558.6412753909651	1599.3819886310375	1783.9491817775026	1772.092698585164	1823.2741605900037	1919.263953175533
MED134_09901	2960.441350948064	2995.4881037516625	2228.2760060512946	3047.2984370519184	3286.5876056900033	3044.272426382013	3563.0707029786	3834.279434022279	4280.996456524612	3456.455948814573	3427.6387248410033	3715.93055562269	3692.381519092059	2471.6498828704775	2537.761291937949	2678.361266007871	2853.342729477839	3027.3370971307986	3109.280547461875	3973.0406232667897	3630.683070509091	3793.8368803250446	3370.8472779575745	3576.729753601691	3731.5314388346264	3006.5492996721837
