index	D_10_R1	D_10_R2	D_10_R3	D_18_R1	D_18_R2	D_18_R3	D_18_R4	D_25_R1	D_25_R2	D_25_R3	D_34_R1	D_34_R2	D_34_R3	D_34_R4	L_10_R1	L_10_R2	L_10_R3	L_18_R1	L_18_R2	L_18_R3	L_18_R4	L_25_R1	L_25_R2	L_25_R3	L_34_R1	L_34_R2	L_34_R3	L_34_R4
MED134_06974	444344.7572309214	435448.54316347	343522.6816807284	585921.7722224267	578216.9169275349	642723.7324657631	643877.4050449388	650539.6318276299	695413.7350784803	847761.4219907224	966315.5255002641	989165.8684256267	1104095.9458979107	1088224.7910537713	428447.22092186223	400141.2691950865	354040.20742526173	603038.3132906699	618689.0986522877	597545.2851508787	579454.917243176	617466.9599193897	634254.110355507	663850.7657774799	875698.9550914572	891518.165493671	978714.8842291902	906834.5229237153
MED134_06969	548070.1280727617	528196.7953258271	448483.87631793175	718201.6307058459	668123.2665647084	743163.116757484	718172.0388974682	834137.4457768169	921702.1277290311	1022843.8324916961	1012610.8521804357	984065.691627774	1100732.1822836965	1110432.7103978866	578161.1339403094	550288.3514318308	441739.3158953667	718908.8328750358	783406.255085111	834502.8064257244	738850.4098924679	746029.4691257664	879700.9845838292	800262.6037521876	1055357.3881885898	1076013.2741249232	1028492.6891810414	1002259.4809448447
MED134_06959	804539.302546709	797563.7701673994	594067.3349249832	925840.3438247518	927886.8779413092	933787.0695604375	981444.6941699379	1059712.9000790466	1138878.4079033672	1161122.4316081442	1602379.8376701511	1595428.8200413333	1701938.830692205	1917070.8406890044	837062.1377107085	707580.3174884494	708120.0011654365	876402.0308604643	920673.9139710956	924208.4889681808	1015871.010525501	978522.7625402594	964066.2477403708	1057154.8451864026	1726010.5011381726	1874035.5205182803	1829606.7096307229	1661629.3970482212
MED134_06954	842339.3172203321	777027.1605891056	791451.4492254602	762804.3367336609	788947.8740500346	780685.7159017565	895776.4889672413	1021081.7697998794	1069577.2860744807	982800.963786222	1481387.7794070714	1474118.3427624155	1454780.865280988	1621776.8054409497	916500.5878780021	881619.3100414312	769153.4968570792	783970.9196006609	897578.2485397368	1000748.4435403723	909863.1024002853	998925.557459037	1076009.9887255114	1156343.7286714502	1638711.574066717	1557605.1572338406	1570897.2706029764	1515916.0578172435
MED134_06949	247997.9257353014	264408.2383270442	201081.90245940647	230747.41377910762	255691.64089537828	246309.08468577743	261769.96511879118	361902.399422742	283005.9512986505	297102.8926076269	497044.8668312361	540910.9558985706	453280.1573528419	444142.7424852045	269261.4046630621	175980.48545130808	232635.24324422344	204092.91349211213	237288.51306827503	194899.3350244619	268625.21294263186	296048.38568878034	262051.31850637658	241947.24142290314	564507.178996263	497857.8027180216	519771.3020630142	464786.50828235573
MED134_06944	176047.16891180153	190185.78285605437	157870.7142445575	172378.68263403786	178398.01219429472	185667.26232936696	170036.91691054648	267288.82486286864	201910.04118289702	230966.27986505246	378759.55816132505	367622.19948268286	335235.14275530376	307705.2679195919	201141.39185089048	146093.63012550966	165481.53160857633	154211.4033392733	190348.9392890797	133103.60277043268	205204.67972616738	220224.31703779328	208121.34875394264	206666.2146929123	367308.1562878822	381418.4057342592	352104.10181050387	346169.36986486637
MED134_06939	354309.2890842171	393751.9656468388	268807.87691710284	351536.30222559406	374357.2629485285	389897.133492299	406625.81660306605	439791.7735093114	382520.5567476397	469480.53087941837	718828.4930780486	744450.880343209	718244.2757051624	592339.2895193701	442792.49798169313	346780.42178034177	350613.767235003	315248.8876102615	281784.612922408	268880.34699259396	323273.14682022214	377331.6215174775	374566.2476436568	405456.1433415001	688229.545693833	706158.7853911937	730697.7159213582	651748.7795363495
MED134_06934	140659.3363401248	142751.87310822777	124404.2854372352	127792.27337581076	133949.86492529765	124317.66857612711	135640.35040101098	167125.77685186063	147225.76499085393	176083.06473332408	242376.98187262024	298409.89904812264	271471.01350170287	253788.5682375273	151571.27815527187	131538.64439464314	125908.23321258872	112795.02054262732	128609.38743638109	131995.07791392546	119291.84752274863	138966.10490948445	141682.61049787633	155268.198200938	288799.83238709415	290068.30107607495	315059.3443020383	275082.7653136429
MED134_06929	196108.75818349345	151491.7837066907	99601.54721034529	122687.88891555247	127935.78935722307	113617.74501633622	162032.1741086978	196807.14383897904	155548.2617295459	188179.60180468496	291225.2427810095	263165.83586685505	238566.49199182715	251157.78294967473	155367.59031686033	158885.23829318103	136742.44208551824	124364.5071447998	126660.76035401165	124933.01362399121	133258.34739383307	160630.64882839043	172413.5663252113	181588.13017419155	296064.3749198498	295828.92895568535	338177.1120487684	252848.05039274268
MED134_06924	81792.40133840077	82767.89074768222	81275.71862074376	75710.84262950465	75140.36943412245	83298.0209339744	85997.32464641305	97523.41104253034	99188.65182890905	94513.42583216431	256485.4475701646	214709.35350757997	243241.02183317905	329399.05673070386	99686.90071700244	64751.175879755276	105553.92618519114	94347.01801303198	72873.31417628068	94023.8911167688	86652.15312124677	85229.59540574871	111037.91137456686	99316.08540222145	296712.15656208305	302715.26191250415	326930.7637028715	243779.52753930428
MED134_06919	84323.8368365544	101669.21195208083	103976.95454443476	95409.11460694042	96276.46541505768	114598.85418493324	96759.15048239658	115362.60379950562	112373.64805717833	125242.17984553335	269358.91792454943	263806.38676281355	308037.07768930116	355421.4902400556	106035.30467538552	86221.97727087888	95259.51854899805	94301.03178482642	123616.03053780946	132441.0072312022	105459.48691361414	94782.37964521372	122947.71985352905	117639.4256777515	312565.11376420746	323597.70146927715	351736.10003185575	292681.5642756378
MED134_15094																												
MED134_06909	157056.85697645706	176769.98441219618	115201.90239714457	158427.17055034774	165087.05175205748	177059.67602438704	163387.6381718457	202964.82820962166	185215.5800738062	257924.48918684095	382628.9004101674	370047.6630081481	378622.8303678687	343685.1012902857	144979.06756186075	108019.10085399717	134512.58931290067	154355.88783964136	191357.9832686507	151697.24036358326	161969.20986065487	158910.0647402206	172298.0950145608	187692.67829311255	405875.6218925198	423460.3766128254	381383.2764178785	360045.2606824237
MED134_06904	202774.94196266332	245426.0278487211	284550.30255708663	266044.68970385846	269943.9446566842	316752.82344383566	277184.43143828626	329151.9279354899	312629.10070986743	429459.8121159207	566785.9726245299	630552.6127313414	643230.8563705827	620436.7687836535	202869.77207638798	161469.5162654195	319680.7646057104	239532.78341488625	321077.3973311332	271331.33437154954	295014.71486285335	285754.82813262584	270329.8000956195	318431.5189462463	540215.0969504737	662921.9975752089	696126.7072116405	604414.8478205313
MED134_06894	399624.9403490908	411072.4333439139	372492.56681785895	483898.8092417383	478998.431935214	486830.2937908263	452488.5394993013	619391.9500741096	517396.05902762484	571316.6104568734	824781.8631616051	826247.5337113233	534751.7938527224	488197.81110947434	424842.04897493724	330777.9435531792	406083.6158903269	436339.4987971385	474946.89806255006	408549.71726199705	438222.778347639	531687.9710193292	524068.7335301105	541194.5576170104	771288.3745671833	871586.0501857024	526286.1425044906	512515.5607778604
MED134_06884	723662.4157267037	687021.4282776242	684094.2515207633	789243.9514857426	721247.6172903358	849844.9317762861	782230.4344974109	763894.8825867716	706109.6992296337	669645.168716511	734468.1605870598	697398.3929846034	603384.2813835372	628074.9905706717	768563.2071079665	762756.4986980074	759936.8825360727	770310.6761522355	791629.752212573	773988.6690679594	867909.7032382765	638181.2264263079	671109.4167680568	660767.6686262202	780086.2851562144	852723.6727906626	650658.9718307001	722216.6579430546
MED134_06879	944265.7029794757	874400.9168157388	757823.1666046964	970065.8786208748	934719.2147348973	1103615.3753616912	981710.9000845453	1004509.9058705432	875039.5621520636	997211.4239235052	859150.7019064581	901828.2814320504	779428.0473393059	803776.9564405226	1022448.1317031824	783536.3043469343	862552.8874922465	966858.3530417883	884063.644178787	899185.9045938376	784567.8783112058	801492.7924911418	815151.9343697114	789436.0708713043	910093.0176609239	851035.2329746771	838428.7894225841	946617.6448411444
MED134_06874	946765.9789182247	914087.417616475	902137.819182078	1014001.6396055949	940758.0143049792	1079288.2294955878	1051543.684726033	943765.2901113288	884721.8127162611	928209.735777335	933363.7522508174	964386.7638428434	917424.0540141405	826052.0325761152	989083.3939554315	897309.2871261192	926944.9395100785	958591.8970983071	1001714.6059602455	996468.1470864684	987762.0766369504	777002.838925281	805643.6655093507	843197.4663701229	846748.1735104811	927078.7756149714	896275.6919330249	906759.6486413318
MED134_06869	118910.90211527672	149807.87818815358	161547.15553518417	131037.01552773896	148358.93514099068	172597.26425749704	180885.898112201	136913.4124477428	182006.11295254508	180109.98227962453	243488.28738942323	297389.8986859912	283403.2752968777	334925.3493124788	114612.64214899795	138553.31373193496	151853.640770223	156650.09529905714	209526.9527212125	181733.58047553562	179842.3035802366	147889.0990569181	152736.98982933973	192143.72393070764	233589.77377150857	324377.4549667935	334204.4952970602	319188.5219195165
MED134_06864	194331.19420688762	213459.71491702183	257306.0228641188	255885.78303870143	227844.45903890877	244912.31117649432	271982.01955233025	211371.9292946731	280417.1567611205	256319.15004252447	537277.2810091152	568201.3521080891	567940.8713445856	614231.9647523549	215550.25222383064	213440.2319394911	231951.495122655	249169.7944411329	262781.66048550134	291730.2899548775	314121.3041069102	263140.9965039359	288651.41420660587	320660.58241379255	486581.5954336258	584653.3485527008	678066.3345319806	451463.9614217307
MED134_06859	70695.17918476294	77737.18931359508	132547.32753226685	102383.30140919174	77152.90356566834	109780.92796217544	117551.14754599665	90903.76004429569	126768.07610519028	115745.61704192085	265901.30862613907	268432.02505101985	285833.3808839888	331237.07606406376	85531.64658747872	107938.34123178058	95719.70945986276	106453.31453970633	128234.18594847144	139994.1081517846	127373.97743418692	97309.58146415537	120074.93964991214	128953.8895439911	266982.3670774813	297807.7177781314	310712.3588963253	288226.78945955326
MED134_06854	45509.49159834799	46841.7235355132	67103.62488406214	52028.93164868826	42825.8409608726	49766.61705990241	48412.05202028166	48079.39227716235	51638.65057417173	58976.63624699106	73580.97270134035	93433.40575372883	108723.05124774185	94732.6666185376	44372.82775817792	51710.363377430105	71206.12532989791	41415.33987297925	51745.55453487062	40720.96009473771	46658.19613875158	47993.30361336056	48729.27921024018	52245.54603476062	67981.8096657085	105694.63566943917	97863.34129160937	106107.88057085688
MED134_06839	84409.27132169783	103578.10327852807	105720.85795398743	203776.22839952333	333343.8067140979	204879.63599709558	244429.93086474878	711515.7094319796	521835.6128689727	426803.61901155824	815430.6797868266	801095.8903249622	555245.8944417378	619285.0298262666	75703.61998772508	78118.57549414733	102101.02342385364	213406.03969083357	243671.17706200344	265892.78758156515	212796.92349452717	382657.9012089657	297193.3545665805	353088.0308942614	639645.2544564655	910380.7739097804	586599.0408996874	502018.3109615909
MED134_06834	3764.0415241284936	7462.399371651876	9100.734691706411	27943.230254076745	46502.86376945491	28193.832868411235	32192.505873951788	89258.82906031607	68091.58777152166	45341.19262362334	91908.05729759843	90805.2712329944	58634.28810399939	96085.4207544303	6130.158780513517	8413.591509040925	7172.081976819689	32013.257948086524	31756.444238613876	39827.785017411574	31754.465706419516	43853.24725939343	41674.333475808526	32052.659865041012	80130.77582484887	117142.79488624296	81392.23661746859	65242.348659107214
MED134_06829	81555.42004313222	157196.34879467558	141325.296243013	400694.81857316085	557769.6031094679	331824.0102794985	421862.60639265925	774263.9910071935	583277.3670152803	392438.08867997816	769347.7379072341	801099.2933209832	614425.210282916	630625.3308302411	84523.11643065658	137183.19829452634	188903.79747708017	372879.0407032584	382498.72000946564	361185.0279484683	383779.62796617986	382747.731446721	316539.005009212	298449.02213998383	687639.8288471394	904927.1715547135	666029.6031998838	564280.4308238038
MED134_06824	74635.5662212907	148116.68768829512	143543.40627373292	344412.60790280765	507777.1479588183	322144.91509292065	405841.60967104585	821857.3711589252	558936.7538148349	401588.42966391135	916730.1555106799	864998.5746872536	712335.3864554955	687780.4478902724	68517.10732973539	108995.27346912217	127881.53183837669	330338.04024891014	369342.777192298	335766.93873672065	346480.03187067807	382600.78808938223	280999.9410519038	295275.750635841	674582.6782548777	971915.9494442549	679918.9086245412	578930.0906537834
MED134_06819	131195.33124836258	195557.61686701264	179429.25784216615	399972.41204929096	619448.359724853	345420.69597578794	464488.3072469175	1006013.7228497077	662943.4509025384	493683.5925841878	903848.813480155	714054.1112697492	707489.3158475981	672342.4825704003	104958.80412030546	149885.8790929813	186952.55753879447	420539.8763737567	488831.37199126376	447824.5168752014	427233.5493105019	476704.91511675454	355578.7106180561	364305.93187579775	611810.6914305084	1089705.5127790717	695330.1607111223	557881.9270952375
MED134_06814	29568.735251604245	53770.053614536424	47063.41189302719	117450.63929470819	180637.1265891514	121098.22788361159	146552.73747301174	298048.0029333893	237633.73330345892	166488.14363494853	265074.0341057133	259011.09252217974	204977.08240136135	218442.93163417437	31200.868547238344	41403.49618090749	53613.49846795593	129036.671006114	149155.15768464215	150787.46531741446	120424.03934565652	160981.7540717312	137664.3347722445	130558.96224323325	217086.16197352423	338170.14388187736	205588.71825379462	205723.22808469637
MED134_06809	31895.541120209706	47215.08981357404	39259.7350492261	112709.13864533245	145856.5195853241	120113.68944553343	97844.11547251519	246300.82576369363	157793.59276305878	169745.17664433122	234109.47928257138	216740.3068345196	211207.3573481685	235735.41317771497	26792.902704214728	47529.772138985776	35997.15569430737	128040.52355969239	121247.90734742997	142697.38152856802	118594.23437934075	120450.10476248537	111888.93023707406	143649.4894920243	213543.10802623542	306703.0423564233	176369.09859147182	199272.55440043425
MED134_06804	3272091.0736561315	2724417.989265526	2863908.445170478	4461473.722355507	3966052.546097268	4843966.706812099	4804031.296544516	2831181.270808757	3830949.4311055345	3493704.444439937	2608482.64436994	2464249.251059677	3041489.422472099	3678530.4065751075	5384068.594389488	5492734.908358128	3887960.5624242444	5306737.156957895	6503454.313449617	6241453.743167268	7726144.837463188	2923477.8086767057	3873332.192476504	3908149.520134482	2922190.2702000695	2318561.581524012	2601662.843602628	4003566.774772361
MED134_06799	2771000.02766339	2527458.321253217	2213159.111093356	3646380.558757306	3285792.653465892	3683840.402486438	3103198.227970484	2589999.9219233287	2616419.158992597	2973969.1101267235	3224502.3859196156	2868829.4277433143	3531698.372251904	3498986.8257928435	4574734.822976231	4304385.447351454	3079953.5242775735	4078004.9473358006	4345653.711593438	4120091.247891142	4376404.7521685315	2402064.214523997	3245418.7118610856	2743812.624606676	2984846.269718342	2569481.6356830946	2929622.716532976	4148104.9769956353
